,hp,hg,vp,score,score1,mist,score2
23064,Q9GZM5,YIPF3,ORF9C,0.18170106410980225,1.0,0.6216187879999999,0
23065,Q9H0V9,LMAN2L,ORF9C,0.05902652442455292,0,0,0
23066,Q9H2J7,SLC6A15,ORF9C,0.015089074149727821,1.0,0.471695398,0
23067,Q9H583,HEATR1,ORF9C,0.3094705641269684,1.0,0.47663371600000004,0
23068,Q9H7F0,ATP13A3,ORF9C,0.16180241107940674,0,0,0
23069,Q9H845,ACAD9,ORF9C,0.08497753739356995,1.0,0.7204560090000001,0
23070,Q9H8M5,CNNM2,ORF9C,0.048095811158418655,0,0,0
23071,Q9NQC3,RTN4,ORF9C,0.5659950971603394,0.98,0.355757495,0
23072,Q9NVH2,INTS7,ORF9C,0.0266113318502903,0.0,0.254392931,0
23073,Q9NVI1,FANCI,ORF9C,0.042270611971616745,1.0,0.44618502,0
23074,Q9NX47,MARCHF5,ORF9C,0.4179157018661499,0,0,0
23075,Q9P2R7,SUCLA2,ORF9C,0.16473782062530518,0.33,0.190833162,0
23076,Q9UBF2,COPG2,ORF9C,0.17715081572532654,1.0,0.513855682,0
23077,Q9UBU6,FAM8A1,ORF9C,0.05434500053524971,0.0,0.489986074,0
23078,Q9UDR5,AASS,ORF9C,0.07623668015003204,0,0,0
23079,Q9UI26,IPO11,ORF9C,0.02183784916996956,0.98,0.36377343100000004,0
23080,Q9UKV5,AMFR,ORF9C,0.09245944023132324,1.0,0.647187093,0
23081,Q9ULF5,SLC39A10,ORF9C,0.05164835602045059,0,0,0
23082,Q9ULX6,AKAP8L,ORF9C,0.28926846385002136,0,0,0
23083,Q9Y312,AAR2,ORF9C,0.2306997925043106,0.33,0.356853627,0
23084,Q9Y4R8,TELO2,ORF9C,0.3548146188259125,1.0,0.510876945,0
23085,Q9Y5Y0,FLVCR1,ORF9C,0.23472201824188232,0.65,0.531923508,0
23086,Q9Y6E2,BZW2,ORF9C,0.3767504096031189,0.0,0.005060505,0
23087,O43818,RRP9,ORF9C,0.23981750011444092,0,0,0
23088,O75683,SURF6,ORF9C,0.15582990646362305,0,0,0
23089,P11940,PABPC1,ORF9C,0.4564608931541443,0,0,0
23090,P16989,YBX3,ORF9C,0.1427932232618332,0,0,0
23091,P19784,CSNK2A2,ORF9C,0.16973383724689484,0,0,0
23092,P67870,CSNK2B,ORF9C,0.6015851497650146,0,0,0
23093,P68400,CSNK2A1,ORF9C,0.3137321472167969,0,0,0
23094,Q13310,PABPC4,ORF9C,0.19283902645111084,0,0,0
23095,Q15435,PPP1R7,ORF9C,0.3898249864578247,0,0,0
23096,Q6PKG0,LARP1,ORF9C,0.04563460499048233,0,0,0
23097,Q86U42,PABPN1,ORF9C,0.4547397494316101,0.0,0.004637098,0
23098,Q8NCA5,FAM98A,ORF9C,0.22611016035079956,0,0,0
23099,Q8TAD8,SNIP1,ORF9C,0.17253033816814423,0,0,0
23100,Q92900,UPF1,ORF9C,0.19391107559204102,0,0,0
23101,Q9BQ75,CMSS1,ORF9C,0.2126574069261551,0,0,0
23102,Q9HCE1,MOV10,ORF9C,0.02466953545808792,0,0,0
23103,O60220,TIMM8A,ORF9C,0.681327760219574,0,0,0
23104,P09884,POLA1,ORF9C,0.10191631317138672,0,0,0
23105,P42345,MTOR,ORF9C,0.36409834027290344,0,0,0
23106,P49642,PRIM1,ORF9C,0.3451564610004425,0,0,0
23107,P49643,PRIM2,ORF9C,0.06556503474712372,0,0,0
23108,Q05516,ZBTB16,ORF9C,0.2806694507598877,0,0,0
23109,Q14181,POLA2,ORF9C,0.14524810016155243,0,0,0
23110,Q8NBJ5,COLGALT1,ORF9C,0.04075971245765686,0,0,0
23111,Q99959,PKP2,ORF9C,0.07863529771566391,0,0,0
23112,O94973,AP2A2,ORF9C,0.1133125051856041,0,0,0
23113,P28330,ACADL,ORF9C,0.034469954669475555,0,0,0
23114,P55789,GFER,ORF9C,0.044109344482421875,0,0,0
23115,Q6Q0C0,TRAF7,ORF9C,0.12561187148094177,0,0,0
23116,Q969X5,ERGIC1,ORF9C,0.6853366494178772,0.64,0.318703202,0
23117,Q96CW1,AP2M1,ORF9C,0.0870792418718338,0,0,0
23118,Q8WWQ0,PHIP,ORF9C,0.14760003983974457,0,0,0
23119,Q9BZH6,WDR11,ORF9C,0.011869804002344608,0,0,0
23120,Q9C026,TRIM9,ORF9C,0.007276236545294523,0,0,0
23121,Q9HAV7,GRPEL1,ORF9C,0.3123936653137207,0,0,0
23122,O14734,ACOT8,ORF9C,0.4552559554576874,0.96,0.379671451,0
23123,O75347,TBCA,ORF9C,0.09365854412317276,0,0,0
23124,Q92624,APPBP2,ORF9C,0.13565368950366974,0,0,0
23125,Q9C0D3,ZYG11B,ORF9C,0.0074672638438642025,0,0,0
23126,A7MCY6,TBKBP1,ORF9C,0.05900271609425545,0,0,0
23127,O14578,CIT,ORF9C,0.08494868129491806,0,0,0
23128,O14639,ABLIM1,ORF9C,0.06749261915683746,0,0,0
23129,O14908,GIPC1,ORF9C,0.48274967074394226,0,0,0
23130,O60237,PPP1R12B,ORF9C,0.06502142548561096,0,0,0
23131,O60784,TOM1,ORF9C,0.06161162629723549,0,0,0
23132,O75381,PEX14,ORF9C,0.2229572981595993,0,0,0
23133,O75506,HSBP1,ORF9C,0.34919118881225586,0,0,0
23134,O95613,PCNT,ORF9C,0.3791368305683136,0,0,0
23135,O95684,CEP43,ORF9C,0.11688051372766495,0,0,0
23136,P06396,GSN,ORF9C,0.2414652705192566,0,0,0
23137,P09493,TPM1,ORF9C,0.1567232757806778,0,0,0
23138,P13861,PRKAR2A,ORF9C,0.35926052927970886,0,0,0
23139,P14649,MYL6B,ORF9C,0.2858879864215851,0,0,0
23140,P17612,PRKACA,ORF9C,0.3511510193347931,0,0,0
23141,P17252,PRKCA,ORF9C,0.6773381233215332,0,0,0
23142,P28289,TMOD1,ORF9C,0.2704528272151947,0,0,0
23143,P31323,PRKAR2B,ORF9C,0.3007168769836426,0,0,0
23144,P35241,RDX,ORF9C,0.08293332904577255,0,0,0
23145,P49454,CENPF,ORF9C,0.15237392485141754,0,0,0
23146,P67936,TPM4,ORF9C,0.450208455324173,0,0,0
23147,Q04724,TLE1,ORF9C,0.017038488760590553,0,0,0
23148,Q04726,TLE3,ORF9C,0.04789121448993683,0,0,0
23149,Q08117,TLE5,ORF9C,0.4368056058883667,0,0,0
23150,Q08378,GOLGA3,ORF9C,0.21678128838539124,0,0,0
23151,Q12965,MYO1E,ORF9C,0.250734806060791,0,0,0
23152,Q13045,FLII,ORF9C,0.022278450429439545,0,0,0
23153,Q14789,GOLGB1,ORF9C,0.12794621288776398,0,0,0
23154,Q15154,PCM1,ORF9C,0.06306267529726028,0,0,0
23155,Q9UIS9,MBD1,ORF9C,0.09155052900314331,0,0,0
23156,Q16881,TXNRD1,ORF9C,0.28506961464881897,0,0,0
23157,Q4V328,GRIPAP1,ORF9C,0.2643415629863739,0,0,0
23158,Q5VT06,CEP350,ORF9C,0.46452006697654724,0,0,0
23159,Q5VU43,PDE4DIP,ORF9C,0.15233168005943298,0,0,0
23160,Q5VUJ6,LRCH2,ORF9C,0.18458490073680878,0,0,0
23161,Q66GS9,CEP135,ORF9C,0.2885842025279999,0,0,0
23162,Q6ZVM7,TOM1L2,ORF9C,0.030426321551203728,0,0,0
23163,Q76N32,CEP68,ORF9C,0.22578012943267822,0,0,0
23164,Q9NQ79,CRTAC1,ORF9C,0.18983881175518036,0,0,0
23165,Q7Z406,MYH14,ORF9C,0.1250361204147339,0,0,0
23166,Q7Z7A1,CNTRL,ORF9C,0.06896135956048965,0,0,0
23167,Q8IUD2,ERC1,ORF9C,0.17282068729400635,0,0,0
23168,Q8IWJ2,GCC2,ORF9C,0.1861128956079483,0,0,0
23169,Q8N3C7,CLIP4,ORF9C,0.43538713455200195,0,0,0
23170,Q8N4C6,NIN,ORF9C,0.11995542794466019,0,0,0
23171,Q8N8E3,CEP112,ORF9C,0.046798914670944214,0,0,0
23172,Q8NDN9,RCBTB1,ORF9C,0.03931531682610512,0,0,0
23173,Q8TD10,MIPOL1,ORF9C,0.37425845861434937,0,0,0
23174,Q8WXW3,PIBF1,ORF9C,0.08000484108924866,0,0,0
23175,Q92614,MYO18A,ORF9C,0.07134788483381271,0,0,0
23176,Q92995,USP13,ORF9C,0.15478774905204773,0,0,0
23177,Q96CN9,GCC1,ORF9C,0.21321196854114532,0,0,0
23178,Q96II8,LRCH3,ORF9C,0.016535790637135506,0,0,0
23179,Q96N16,JAKMIP1,ORF9C,0.12087183445692062,0,0,0
23180,Q96SN8,CDK5RAP2,ORF9C,0.38646724820137024,0,0,0
23181,Q9BQQ3,GORASP1,ORF9C,0.08054377883672714,0,0,0
23182,Q9BQS8,FYCO1,ORF9C,0.15211579203605652,0.0,0.055247554000000004,0
23183,Q9BV19,C1ORF50,ORF9C,0.5632520318031311,0,0,0
23184,Q9BZF9,UACA,ORF9C,0.12809480726718903,0,0,0
23185,Q9C0B0,UNK,ORF9C,0.04267464205622673,0,0,0
23186,Q9H0E2,TOLLIP,ORF9C,0.3293367326259613,0,0,0
23187,Q9UHD2,TBK1,ORF9C,0.729539155960083,0,0,0
23188,Q9UJC3,HOOK1,ORF9C,0.21623046696186066,0,0,0
23189,Q9ULV0,MYO5B,ORF9C,0.2249457836151123,0,0,0
23190,Q9UM54,MYO6,ORF9C,0.4441479444503784,0,0,0
23191,Q9UNZ2,NSFL1C,ORF9C,0.28447476029396057,0,0,0
23192,Q9UPN4,CEP131,ORF9C,0.060506146401166916,0,0,0
23193,Q9UPQ0,LIMCH1,ORF9C,0.07603134959936142,0,0,0
23194,Q9Y2I6,NINL,ORF9C,0.14526765048503876,0,0,0
23195,Q9Y4I1,MYO5A,ORF9C,0.25684863328933716,0,0,0
23196,Q9Y608,LRRFIP2,ORF9C,0.07961244881153107,0,0,0
23197,O95071,UBR5,ORF9C,0.11115148663520813,0,0,0
23198,O95714,HERC2,ORF9C,0.09541653096675873,0,0,0
23199,P04637,TP53,ORF9C,0.8489028811454773,0,0,0
23200,Q9UHE5,NAT8,ORF9C,0.4277328550815582,0,0,0
23201,P06280,GLA,ORF9C,0.688095211982727,0.0,0.0029164029999999997,0
23202,P12268,IMPDH2,ORF9C,0.10170569270849228,0,0,0
23203,P30153,PPP2R1A,ORF9C,0.6898059844970703,0.19,0.293132304,0
23204,P49959,MRE11,ORF9C,0.10523241758346558,0,0,0
23205,P63151,PPP2R2A,ORF9C,0.15150414407253265,0.0,0.001371998,0
23206,Q5QP82,DCAF10,ORF9C,0.45493754744529724,0,0,0
23207,Q5T9A4,ATAD3B,ORF9C,0.13842754065990448,1.0,0.319859794,0
23208,Q92878,RAD50,ORF9C,0.05767211318016052,0,0,0
23209,Q96EN8,MOCOS,ORF9C,0.050833478569984436,0,0,0
23210,Q96JN8,NEURL4,ORF9C,0.20612908899784088,0,0,0
23211,Q9NQX3,GPHN,ORF9C,0.018219415098428726,0,0,0
23212,Q9NXA8,SIRT5,ORF9C,0.0893993154168129,0,0,0
23213,A0A0B4J1Y9,IGHV3-72,ORF9C,0.027240488678216934,0,0,0
23214,P61970,NUTF2,ORF9C,0.2767236530780792,0,0,0
23215,P62330,ARF6,ORF9C,0.2541761100292206,0,0,0
23216,Q9H4P4,RNF41,ORF9C,0.73587566614151,0,0,0
23217,A3KMH1,VWA8,ORF9C,0.6353304386138916,0,0,0
23218,O14972,VPS26C,ORF9C,0.4710618853569031,0,0,0
23219,O43933,PEX1,ORF9C,0.12168142944574356,0,0,0
23220,O60232,ZNRD2,ORF9C,0.10280079394578934,0,0,0
23221,O60826,CCDC22,ORF9C,0.02094847522675991,0,0,0
23222,O75564,JRK,ORF9C,0.37333622574806213,0,0,0
23223,O75665,OFD1,ORF9C,0.4344823956489563,0,0,0
23224,O95754,SEMA4F,ORF9C,0.20760534703731537,0,0,0
23225,O95835,LATS1,ORF9C,0.18158811330795288,0,0,0
23226,P11717,IGF2R,ORF9C,0.12046319991350174,0.32,0.015801895,0
23227,P43686,PSMC4,ORF9C,0.27552399039268494,0.0,0.007018022,0
23228,P51530,DNA2,ORF9C,0.7517822980880737,0,0,0
23229,P51659,HSD17B4,ORF9C,0.11418988555669785,0,0,0
23230,P54802,NAGLU,ORF9C,0.3253702223300934,0,0,0
23231,Q05086,UBE3A,ORF9C,0.5164932608604431,0,0,0
23232,Q12923,PTPN13,ORF9C,0.38262611627578735,0,0,0
23233,Q13043,STK4,ORF9C,0.03399041295051575,0,0,0
23234,Q9Y6E0,STK24,ORF9C,0.4038490951061249,0,0,0
23235,Q13188,STK3,ORF9C,0.06925126165151596,0,0,0
23236,Q13438,OS9,ORF9C,0.675993025302887,0,0,0
23237,Q15345,LRRC41,ORF9C,0.05027086287736893,0,0,0
23238,Q15796,SMAD2,ORF9C,0.07353351265192032,0,0,0
23239,Q53EZ4,CEP55,ORF9C,0.15844900906085968,0,0,0
23240,Q567U6,CCDC93,ORF9C,0.17617622017860413,0,0,0
23241,Q5SVZ6,ZMYM1,ORF9C,0.13487689197063446,0,0,0
23242,Q5SZL2,CEP85L,ORF9C,0.019892465323209763,0,0,0
23243,Q63ZY3,KANK2,ORF9C,0.43073371052742004,0,0,0
23244,Q6GYQ0,RALGAPA1,ORF9C,0.09753010421991348,0,0,0
23245,Q6IEG0,SNRNP48,ORF9C,0.02396613359451294,0,0,0
23246,Q6PJI9,WDR59,ORF9C,0.012248093262314796,0,0,0
23247,Q6ZU80,CEP128,ORF9C,0.1107119470834732,0,0,0
23248,Q6ZWJ1,STXBP4,ORF9C,0.007165983319282532,0,0,0
23249,Q70EL1,USP54,ORF9C,0.2348030060529709,0,0,0
23250,Q7Z3J2,VPS35L,ORF9C,0.03211970627307892,0,0,0
23251,Q7Z4G1,COMMD6,ORF9C,0.29171979427337646,0,0,0
23252,Q86SQ0,PHLDB2,ORF9C,0.24868138134479523,0,0,0
23253,Q86X10,RALGAPB,ORF9C,0.29321911931037903,0,0,0
23254,Q8IWR1,TRIM59,ORF9C,0.2684386372566223,0,0,0
23255,Q8N668,COMMD1,ORF9C,0.2632097005844116,0,0,0
23256,Q96DZ1,ERLEC1,ORF9C,0.21978358924388885,0.0,0.21511439100000002,0
23257,Q96HP0,DOCK6,ORF9C,0.09362910687923431,0,0,0
23258,Q96IV0,NGLY1,ORF9C,0.10468991845846176,0,0,0
23259,Q96RU2,USP28,ORF9C,0.4264383912086487,0,0,0
23260,Q9BVQ7,SPATA5L1,ORF9C,0.05622090399265289,0,0,0
23261,Q9GZQ3,COMMD5,ORF9C,0.24739965796470642,0,0,0
23262,Q9H0H0,INTS2,ORF9C,0.05856570228934288,0,0,0
23263,Q9H4B6,SAV1,ORF9C,0.11519096791744232,0,0,0
23264,Q9NX08,COMMD8,ORF9C,0.2751844525337219,0,0,0
23265,Q9P000,COMMD9,ORF9C,0.5787176489830017,0,0,0
23266,Q9P209,CEP72,ORF9C,0.12406094372272491,0,0,0
23267,Q9P2D0,IBTK,ORF9C,0.2404273897409439,0,0,0
23268,Q9P2S5,WRAP73,ORF9C,0.19112735986709595,0,0,0
23269,Q9UBI1,COMMD3,ORF9C,0.23624272644519806,0,0,0
23270,Q9UKF6,CPSF3,ORF9C,0.49894091486930847,0,0,0
23271,Q9ULA0,DNPEP,ORF9C,0.6227243542671204,0,0,0
23272,Q9UN81,L1RE1,ORF9C,0.11407922953367233,0,0,0
23273,Q9Y2K2,SIK3,ORF9C,0.5446389317512512,0,0,0
23274,Q9Y2S7,POLDIP2,ORF9C,0.25585535168647766,0,0,0
23275,Q9Y305,ACOT9,ORF9C,0.3639824688434601,0,0,0
23276,Q9Y6G5,COMMD10,ORF9C,0.2602129578590393,0,0,0
23277,O00186,STXBP3,ORF9C,0.21613062918186188,0,0,0
23278,O00746,NME4,ORF9C,0.16968491673469543,0,0,0
23279,O14975,SLC27A2,ORF9C,0.005172744393348694,0,0,0
23280,O15372,EIF3H,ORF9C,0.5425751209259033,0.0,0.316389533,0
23281,O60573,EIF4E2,ORF9C,0.05218986049294472,0,0,0
23282,O75821,EIF3G,ORF9C,0.45088863372802734,0.29,0.182135572,0
23283,O75822,EIF3J,ORF9C,0.044328100979328156,0,0,0
23284,P00387,CYB5R3,ORF9C,0.06292349100112915,0,0,0
23285,P15954,COX7C,ORF9C,0.17559868097305298,0.0,0.40152259700000004,0
23286,P16435,POR,ORF9C,0.20836642384529114,0,0,0
23287,P52306,RAP1GDS1,ORF9C,0.1498430371284485,0,0,0
23288,P60228,EIF3E,ORF9C,0.17249342799186707,0,0,0
23289,Q10471,GALNT2,ORF9C,0.27322492003440857,0.65,0.618408319,0
23290,Q13423,NNT,ORF9C,0.1297263503074646,0,0,0
23291,P56537,EIF6,ORF9C,0.7487286329269409,0,0,0
23292,Q14152,EIF3A,ORF9C,0.17758461833000183,0.0,0.311663979,0
23293,Q15650,TRIP4,ORF9C,0.1937638223171234,0,0,0
23294,Q2M389,WASHC4,ORF9C,0.03030090034008026,0,0,0
23295,Q5T1M5,FKBP15,ORF9C,0.043001022189855576,0,0,0
23296,Q5VT66,MTARC1,ORF9C,0.2381214201450348,0.0,0.219268076,0
23297,Q6NUN9,ZNF746,ORF9C,0.24586433172225952,0,0,0
23298,Q6Y7W6,GIGYF2,ORF9C,0.1970350742340088,0,0,0
23299,Q7L2H7,EIF3M,ORF9C,0.5581434369087219,0,0,0
23300,Q86UK7,ZNF598,ORF9C,0.2753483057022095,0.0,0.0006244590000000001,0
23301,Q8N3C0,ASCC3,ORF9C,0.03025604784488678,0,0,0
23302,Q8N9N2,ASCC1,ORF9C,0.052838705480098724,0,0,0
23303,Q8NBU5,ATAD1,ORF9C,0.09170591086149216,0.67,0.38970071100000003,0
23304,Q8TF46,DIS3L,ORF9C,0.08279822766780853,0,0,0
23305,Q8WVC6,DCAKD,ORF9C,0.10192166268825531,0.0,0.007803223000000001,0
23306,Q96A26,FAM162A,ORF9C,0.2549954056739807,1.0,0.37126513299999997,0
23307,Q96B26,EXOSC8,ORF9C,0.5037118792533875,0,0,0
23308,Q96D09,GPRASP2,ORF9C,0.13153617084026337,0,0,0
23309,Q99613,EIF3C,ORF9C,0.46799540519714355,0,0,0
23310,Q9BQ70,TCF25,ORF9C,0.0882878303527832,0,0,0
23311,Q9C037,TRIM4,ORF9C,0.0175650455057621,0,0,0
23312,Q9H1I8,ASCC2,ORF9C,0.026397917419672012,0,0,0
23313,Q9HD20,ATP13A1,ORF9C,0.04767708107829094,0,0,0
23314,Q9UBQ5,EIF3K,ORF9C,0.4510236978530884,0,0,0
23315,Q9UH62,ARMCX3,ORF9C,0.050182342529296875,0,0,0
23316,Q9UPQ9,TNRC6B,ORF9C,0.26006853580474854,0,0,0
23317,Q9Y262,EIF3L,ORF9C,0.36551862955093384,0,0,0
23318,P13674,P4HA1,ORF9C,0.06832284480333328,0,0,0
23319,P14735,IDE,ORF9C,0.027486952021718025,0,0,0
23320,P49257,LMAN1,ORF9C,0.3261183500289917,0.0,0.21269643,0
23321,P62072,TIMM10,ORF9C,0.2812708616256714,0,0,0
23322,P62699,YPEL5,ORF9C,0.21946120262145996,0,0,0
23323,Q13586,STIM1,ORF9C,0.3190358281135559,0,0,0
23324,Q2TAA5,ALG11,ORF9C,0.2936252951622009,0,0,0
23325,Q6VN20,RANBP10,ORF9C,0.198395773768425,0,0,0
23326,Q7L5Y9,MAEA,ORF9C,0.08367731422185898,0,0,0
23327,Q8NBJ7,SUMF2,ORF9C,0.17134134471416473,0,0,0
23328,Q8NFQ8,TOR1AIP2,ORF9C,0.2851754128932953,0.0,0.351323265,0
23329,Q9H496,TOR1AIP2,ORF9C,0.14792704582214355,0,0,0
23330,Q92643,PIGK,ORF9C,0.07792864739894867,1.0,0.425950929,0
23331,Q969N2,PIGT,ORF9C,0.03535931557416916,1.0,0.464304464,0
23332,Q96S59,RANBP9,ORF9C,0.585696280002594,0,0,0
23333,Q96P70,IPO9,ORF9C,0.315343976020813,1.0,0.40159435200000004,0
23334,Q9BSF4,TIMM29,ORF9C,0.1994175910949707,0,0,0
23335,Q9H7D7,WDR26,ORF9C,0.13604958355426788,0,0,0
23336,Q9H871,RMND5A,ORF9C,0.06634819507598877,0,0,0
23337,Q9NVH1,DNAJC11,ORF9C,0.13142842054367065,1.0,0.42041209399999996,0
23338,Q9NWU2,GID8,ORF9C,0.19277755916118622,0,0,0
23339,Q9Y5J6,TIMM10B,ORF9C,0.085662841796875,0,0,0
23340,Q9Y5J7,TIMM9,ORF9C,0.37906578183174133,0,0,0
23341,O75964,ATP5MG,ORF9C,0.29602402448654175,0.97,0.341404938,0
23342,P25685,DNAJB1,ORF9C,0.533439576625824,0,0,0
23343,Q15904,ATP6AP1,ORF9C,0.27823376655578613,0,0,0
23344,Q99720,SIGMAR1,ORF9C,0.12832686305046082,0.32,0.39028568799999996,0
23345,Q9UDY4,DNAJB4,ORF9C,0.6604864001274109,0,0,0
23346,A8MTT3,CEBPZOS,ORF9C,0.1781153529882431,0,0,0
23347,O00116,AGPS,ORF9C,0.2091110348701477,0.32,0.014806853,0
23348,O43169,CYB5B,ORF9C,0.34186673164367676,0,0,0
23349,O94766,B3GAT3,ORF9C,0.5635271072387695,1.0,0.619167835,0
23350,O95159,ZFPL1,ORF9C,0.31591251492500305,0.32,0.241226357,0
23351,O95573,ACSL3,ORF9C,0.29211893677711487,0.0,0.21429240800000002,0
23352,P11233,RALA,ORF9C,0.10007981210947037,0.65,0.31131602,0
23353,P21964,COMT,ORF9C,0.6564071774482727,0,0,0
23354,P51148,RAB5C,ORF9C,0.26247459650039673,0,0,0
23355,P51149,RAB7A,ORF9C,0.7335787415504456,0,0,0
23356,P61006,RAB8A,ORF9C,0.08172113448381424,0,0,0
23357,P61019,RAB2A,ORF9C,0.04850446432828903,0,0,0
23358,P61026,RAB10,ORF9C,0.5239947438240051,0,0,0
23359,P61106,RAB14,ORF9C,0.08202216774225235,0,0,0
23360,P61586,RHOA,ORF9C,0.700843095779419,0,0,0
23361,P62820,RAB1A,ORF9C,0.29577574133872986,0,0,0
23362,P62873,GNB1,ORF9C,0.1614898294210434,0,0,0
23363,P63218,GNG5,ORF9C,0.24127112329006195,0,0,0
23364,Q12907,LMAN2,ORF9C,0.30468642711639404,1.0,0.37566563799999997,0
23365,Q13724,MOGS,ORF9C,0.6762522459030151,0.32,0.184174599,0
23366,Q53H12,AGK,ORF9C,0.3233901858329773,1.0,0.329535905,0
23367,Q5JTV8,TOR1AIP1,ORF9C,0.11170933395624161,0.0,0.026715803,0
23368,Q6P1M0,SLC27A4,ORF9C,0.126485675573349,0.99,0.520959114,0
23369,Q6P1Q0,LETMD1,ORF9C,0.09295951575040817,0.0,0.33672349700000004,0
23370,Q6ZRP7,QSOX2,ORF9C,0.02483423799276352,0,0,0
23371,Q7LGA3,HS2ST1,ORF9C,0.49654069542884827,1.0,0.48151507299999996,0
23372,Q8IUR0,TRAPPC5,ORF9C,0.5749897360801697,0,0,0
23373,Q8N183,NDUFAF2,ORF9C,0.0637718215584755,0,0,0
23374,Q8N2K0,ABHD12,ORF9C,0.49334385991096497,1.0,0.638512454,0
23375,Q8N9F7,GDPD1,ORF9C,0.5923451781272888,0,0,0
23376,Q8NBX0,SCCPDH,ORF9C,0.5119746327400208,0,0,0
23377,Q8WUY8,NAT14,ORF9C,0.04749240726232529,1.0,0.523959166,0
23378,Q96DA6,DNAJC19,ORF9C,0.08042124658823013,0,0,0
23379,Q96ER9,CCDC51,ORF9C,0.2868267595767975,0,0,0
23380,Q96KC8,DNAJC1,ORF9C,0.10546119511127472,0,0,0
23381,Q9BQE4,SELENOS,ORF9C,0.29416364431381226,0.64,0.258641633,0
23382,Q9H7Z7,PTGES2,ORF9C,0.27035725116729736,0,0,0
23383,Q9NP72,RAB18,ORF9C,0.24504652619361877,0,0,0
23384,Q9NX40,OCIAD1,ORF9C,0.3286442756652832,1.0,0.570609201,0
23385,Q9NYP7,ELOVL5,ORF9C,0.23794680833816528,0,0,0
23386,Q9Y3D7,PAM16,ORF9C,0.3411168158054352,0.0,0.034384673,0
23387,O00566,MPHOSPH10,ORF9C,0.05200053006410599,0,0,0
23388,O15381,NVL,ORF9C,0.41530850529670715,0,0,0
23389,O60287,URB1,ORF9C,0.1222657635807991,0.0,0.010768353,0
23390,O76094,SRP72,ORF9C,0.2030862271785736,0,0,0
23391,O95260,ATE1,ORF9C,0.15946657955646515,0,0,0
23392,O95373,IPO7,ORF9C,0.049134161323308945,1.0,0.348244658,0
23393,O95707,POP4,ORF9C,0.3289749026298523,0,0,0
23394,P0DMW2,NLRP2B,ORF9C,0.1893693208694458,0,0,0
23395,O96028,NSD2,ORF9C,0.043395016342401505,0,0,0
23396,P09132,SRP19,ORF9C,0.077239990234375,0,0,0
23397,P10644,PRKAR1A,ORF9C,0.31538259983062744,0,0,0
23398,P42285,MTREX,ORF9C,0.068385548889637,0,0,0
23399,P61011,SRP54,ORF9C,0.13774439692497253,0,0,0
23400,Q03701,CEBPZ,ORF9C,0.22641588747501373,0,0,0
23401,Q12788,TBL3,ORF9C,0.034869417548179626,0,0,0
23402,Q13206,DDX10,ORF9C,0.10673284530639648,0,0,0
23403,Q14146,URB2,ORF9C,0.017516357824206352,0.0,0.015543507,0
23404,Q14692,BMS1,ORF9C,0.10313577204942703,0,0,0
23405,Q15269,PWP2,ORF9C,0.021136416122317314,0,0,0
23406,Q15397,PUM3,ORF9C,0.42586591839790344,0,0,0
23407,Q16531,DDB1,ORF9C,0.03170841932296753,0.32,0.181138153,0
23408,Q4G0J3,LARP7,ORF9C,0.09154654294252396,0,0,0
23409,Q76FK4,NOL8,ORF9C,0.2930341958999634,0,0,0
23410,Q7L2J0,MEPCE,ORF9C,0.2184017300605774,0,0,0
23411,Q7Z4Q2,HEATR3,ORF9C,0.17634889483451843,0.32,0.198319269,0
23412,Q8IX01,SUGP2,ORF9C,0.06406663358211517,0,0,0
23413,Q8IY37,DHX37,ORF9C,0.15243034064769745,0,0,0
23414,Q8N5D0,WDTC1,ORF9C,0.04648597165942192,0,0,0
23415,Q8N983,MRPL43,ORF9C,0.2996734082698822,0,0,0
23416,Q8NEJ9,NGDN,ORF9C,0.110453762114048,0,0,0
23417,Q8NI36,WDR36,ORF9C,0.25391513109207153,0,0,0
23418,Q8TC07,TBC1D15,ORF9C,0.4106740355491638,0,0,0
23419,Q96FK6,WDR89,ORF9C,0.05168292671442032,0,0,0
23420,Q96I59,NARS2,ORF9C,0.35385796427726746,0,0,0
23421,Q99547,MPHOSPH6,ORF9C,0.2833400368690491,0,0,0
23422,Q9BSC4,NOL10,ORF9C,0.23302796483039856,0,0,0
23423,Q9GZL7,WDR12,ORF9C,0.02618412859737873,0,0,0
23424,Q9H6F5,CCDC86,ORF9C,0.7545365691184998,0,0,0
23425,Q9H6R4,NOL6,ORF9C,0.029025990515947342,0,0,0
23426,Q9HD40,SEPSECS,ORF9C,0.566548764705658,0,0,0
23427,Q9NQT4,EXOSC5,ORF9C,0.45428895950317383,0,0,0
23428,Q9NQT5,EXOSC3,ORF9C,0.2424444705247879,0,0,0
23429,Q9NTK5,OLA1,ORF9C,0.39740991592407227,0,0,0
23430,Q9NY61,AATF,ORF9C,0.08504276722669601,0,0,0
23431,Q9UGI8,TES,ORF9C,0.022182641550898552,0,0,0
23432,Q9UHG3,PCYOX1,ORF9C,0.015406566672027111,0,0,0
23433,Q9UL40,ZNF346,ORF9C,0.2219742089509964,0,0,0
23434,Q9ULT8,HECTD1,ORF9C,0.038127973675727844,0,0,0
23435,Q9Y399,MRPS2,ORF9C,0.11240650713443756,0,0,0
23436,Q9Y3A4,RRP7A,ORF9C,0.22316449880599976,0,0,0
23437,O00142,TK2,ORF9C,0.15996187925338745,0,0,0
